Ground Distance, Speed
   0.000000,    0.000548
   0.050814,    0.547934
   0.557655,    1.092731
   1.120723,    1.637141
   1.683792,    2.181551
   2.246860,    2.725960
   2.809928,    3.270370
   3.372996,    3.814780
   3.936065,    4.359190
   4.499133,    4.903600
   5.062201,    5.448010
   5.625270,    5.992420
   7.000433,    6.531168
   8.476993,    7.069210
   9.953554,    7.607252
  11.430114,    8.145294
  12.906675,    8.683336
  14.383236,    9.221377
  15.859796,    9.759419
  17.336357,   10.297461
  18.812918,   10.835503
  20.289478,   11.373545
  22.568547,   11.905889
  24.947817,   12.437522
  27.327087,   12.969155
  29.706357,   13.500788
  32.085627,   14.032421
  34.464897,   14.564054
  36.844167,   15.095687
  39.223437,   15.627320
  41.602706,   16.158953
  43.981976,   16.690586
  47.154111,   17.216489
  50.425242,   17.741677
  53.696373,   18.266865
  56.967504,   18.792053
  60.238635,   19.317241
  63.509766,   19.842429
  66.780897,   20.367617
  70.052028,   20.892805
  73.323159,   21.417992
  76.594290,   21.943180
  80.648590,   22.462611
  84.800677,   22.981322
  88.952764,   23.500033
  93.104851,   24.018744
  97.256938,   24.537455
 101.409024,   25.056167
 105.561111,   25.574878
 109.713198,   26.093589
 113.865285,   26.612300
 118.017372,   27.131012
 122.942889,   27.643941
 127.964977,   28.156148
 132.987064,   28.668355
 138.009152,   29.180563
 143.031239,   29.692770
 148.053327,   30.204977
 153.075414,   30.717185
 158.097502,   31.229392
 163.119589,   31.741599
 168.141677,   32.253806
 173.927418,   32.760211
 179.808509,   33.265892
 185.689600,   33.771572
 191.570691,   34.277253
 197.451782,   34.782933
 203.332873,   35.288614
 209.213964,   35.794294
 215.095055,   36.299975
 220.976146,   36.805655
 226.857237,   37.311336
 233.492174,   37.811197
 240.221237,   38.310333
 246.950299,   38.809468
 253.679361,   39.308603
 260.408423,   39.807738
 267.137485,   40.306873
 273.866547,   40.806008
 280.595609,   41.305143
 287.324671,   41.804278
 294.053733,   42.303413
 301.526809,   42.796717
 309.092783,   43.289292
 316.658756,   43.781867
 324.224729,   44.274443
 331.790702,   44.767018
 339.356675,   45.259593
 346.922648,   45.752168
 354.488621,   46.244744
 362.054594,   46.737319
 369.620567,   47.229894
 377.920703,   47.716629
 386.312507,   48.202634
 394.704310,   48.688639
 403.096113,   49.174644
 411.487916,   49.660649
 419.879719,   50.146654
 428.271522,   50.632660
 436.663325,   51.118665
 445.055129,   51.604670
 453.446932,   52.090675
 462.563034,   52.570834
 471.769572,   53.050262
 480.976111,   53.529691
 490.182649,   54.009120
 499.389187,   54.488549
 508.595725,   54.967977
 517.802263,   55.447406
 527.008801,   55.926835
 536.215339,   56.406263
 545.421878,   56.885692
 555.342845,   57.359272
 565.353016,   57.832122
 575.363187,   58.304972
 585.373357,   58.777822
 595.383528,   59.250671
 605.393699,   59.723521
 615.403869,   60.196371
 625.414040,   60.669221
 635.424211,   61.142071
 645.434382,   61.614920
 656.149111,   62.081926
 666.951811,   62.548203
 677.754511,   63.014479
 688.557211,   63.480755
 699.359911,   63.947031
 710.162611,   64.413308
 720.965311,   64.879584
 731.768011,   65.345860
 742.570711,   65.812137
 753.373411,   66.278413
 764.871083,   66.739309
 776.455528,   67.199534
 788.039973,   67.659759
 799.624418,   68.119984
 811.208863,   68.580208
 822.793308,   69.040433
 834.377753,   69.500658
 845.962198,   69.960883
 857.546643,   70.421107
 869.131088,   70.881332
 881.401877,   71.336571
 893.758364,   71.791187
 906.114850,   72.245804
 918.471336,   72.700420
 930.827822,   73.155036
 943.184308,   73.609652
 955.540794,   74.064269
 967.897280,   74.518885
 980.253766,   74.973501
 992.610252,   75.428118
1005.644657,   75.877736
1018.763706,   76.326730
1031.882755,   76.775724
1045.001804,   77.224717
1058.120853,   77.673711
1071.239902,   78.122705
1084.358951,   78.571699
1097.478000,   79.020693
1110.597049,   79.469687
1123.716098,   79.918681
1137.504620,   80.362667
1151.376733,   80.806028
1165.248846,   81.249389
1179.120959,   81.692749
1192.993071,   82.136110
1206.865184,   82.579471
1220.737297,   83.022832
1234.609410,   83.466192
1248.481522,   83.909553
