Time, Angular Velocity
   0.000100,    0.000000
   0.000512,    0.000000
   0.002789,    0.000000
   0.010588,    0.000000
   0.024105,    0.000000
   0.045860,    0.000000
   0.069118,    0.000000
   0.092372,    0.000000
   0.115680,    0.000000
   0.138982,    0.000000
   0.162280,    0.000000
   0.185755,    0.000000
   0.209139,    0.000000
   0.232747,    0.000000
   0.256324,    0.000000
   0.279997,    0.000000
   0.303708,    0.000000
   0.327622,    0.000000
   0.351528,    0.000000
   0.375737,    0.000000
   0.399742,    0.000000
   0.424172,    0.000000
   0.448726,    0.000000
   0.473150,    0.000000
   0.497874,    0.000000
   0.522708,    0.000000
   0.547548,    0.000000
   0.572791,    0.000000
   0.597987,    0.000000
   0.623363,    0.000000
   0.648469,    0.000000
   0.674312,    0.000000
   0.700124,    0.000000
   0.726127,    0.000000
   0.752297,    0.000000
   0.778759,    0.000000
   0.805478,    0.000000
   0.832315,    0.000000
   0.859136,    0.000000
   0.886229,    0.000000
   0.913409,    0.000000
   0.940881,    0.000000
   0.968502,    0.000000
   0.996430,    0.000000
   1.024454,    0.000000
   1.052581,    0.000000
   1.080960,    0.000000
   1.109571,    0.000000
   1.138463,    0.000000
   1.167415,    0.000000
   1.196558,    0.000000
   1.225884,    0.000000
   1.255390,    0.000000
   1.284956,    0.000000
   1.314723,    0.000000
   1.344387,    0.000000
   1.374771,    0.000000
   1.405053,    0.000000
   1.435602,    0.000000
   1.441795,    0.000000
   1.442671,    0.000000
   1.443291,    0.000000
   1.443881,    0.000000
   1.444364,    0.000000
   1.444555,    0.000000
   1.444667,    0.000000
   1.444718,    0.000000
   1.444764,    0.000000
   1.445067,    0.000000
   1.446512,    0.000000
   1.451530,    0.000000
   1.468213,    0.000000
   1.497615,    0.000000
   1.528751,    0.000000
   1.560004,    0.000000
   1.591711,    0.000000
   1.623524,    0.000000
   1.655439,    0.000000
   1.687904,    0.000000
   1.720358,    0.000000
   1.752831,    0.000000
   1.785915,    0.000000
   1.818556,    0.000000
   1.851422,    0.000000
   1.884602,    0.000000
   1.917950,    0.000000
   1.951923,    0.000000
   1.985763,    0.000000
   2.019815,    0.000000
   2.053885,    0.000000
   2.088256,    0.000000
   2.122923,    0.000000
   2.157859,    0.000000
   2.193185,    0.000000
   2.228349,    0.000000
   2.264178,    0.000000
   2.299566,    0.000000
   2.335119,    0.000000
   2.371229,    0.000000
   2.407483,    0.000000
   2.443903,    0.000000
   2.480604,    0.000000
   2.517352,    0.000000
   2.554215,    0.000000
   2.591627,    0.000000
   2.628821,    0.000000
   2.666635,    0.000000
   2.703882,    0.000000
   2.741698,    0.000000
   2.779775,    0.000000
   2.818367,    0.000000
   2.856785,    0.000000
   2.895415,    0.000000
   2.903178,    0.000000
   2.909297,    0.000000
   2.914782,    0.000000
   2.918113,    0.000000
   2.921004,    0.000000
   2.921461,    0.000000
   2.921512,    0.000000
   2.921559,    0.000000
   2.921949,    0.000000
   2.924196,    0.000000
   2.932570,    0.000000
   2.954672,    0.000000
   2.990886,    0.000000
   3.030410,    0.000000
   3.069696,    0.000000
   3.109143,    0.000000
   3.148738,    0.000000
   3.188579,    0.000000
   3.228346,    0.000000
   3.268695,    0.000000
   3.308881,    0.000000
   3.349666,    0.000000
   3.390771,    0.000000
   3.431636,    0.000000
   3.472979,    0.000000
   3.514038,    0.000000
   3.555780,    0.000000
   3.597777,    0.000000
   3.639734,    0.000000
   3.681872,    0.000000
   3.723928,    0.000000
   3.766099,    0.000000
   3.808286,    0.000000
   3.850806,    0.000000
   3.893438,    0.000000
   3.936238,    0.000000
   3.979288,    0.000000
   4.022662,    0.000000
   4.066154,    0.000000
   4.109789,    0.000000
   4.153603,    0.000000
   4.197509,    0.000000
   4.241398,    0.000000
   4.285590,    0.000000
   4.329765,    0.000000
   4.374393,    0.000000
   4.418823,    0.000000
   4.427762,    0.000000
   4.433018,    0.000000
