Ground distance, Load Factor
   0.000000,    0.000000
   0.050814,    0.000011
   0.557655,    0.000123
   1.120723,    0.000247
   1.683792,    0.000372
   2.246860,    0.000496
   2.809928,    0.000620
   3.372996,    0.000745
   3.936065,    0.000869
   4.499133,    0.000993
   5.062201,    0.001117
   5.625270,    0.001242
   7.000433,    0.001542
   8.476993,    0.001865
   9.953554,    0.002187
  11.430114,    0.002509
  12.906675,    0.002832
  14.383236,    0.003154
  15.859796,    0.003477
  17.336357,    0.003799
  18.812918,    0.004122
  20.289478,    0.004444
  22.568547,    0.004936
  24.947817,    0.005450
  27.327087,    0.005963
  29.706357,    0.006477
  32.085627,    0.006990
  34.464897,    0.007504
  36.844167,    0.008017
  39.223437,    0.008531
  41.602706,    0.009044
  43.981976,    0.009558
  47.154111,    0.010235
  50.425242,    0.010932
  53.696373,    0.011630
  56.967504,    0.012327
  60.238635,    0.013025
  63.509766,    0.013722
  66.780897,    0.014420
  70.052028,    0.015117
  73.323159,    0.015815
  76.594290,    0.016512
  80.648590,    0.017367
  84.800677,    0.018241
  88.952764,    0.019116
  93.104851,    0.019990
  97.256938,    0.020865
 101.409024,    0.021739
 105.561111,    0.022614
 109.713198,    0.023488
 113.865285,    0.024363
 118.017372,    0.025237
 122.942889,    0.026263
 127.964977,    0.027308
 132.987064,    0.028352
 138.009152,    0.029397
 143.031239,    0.030441
 148.053327,    0.031486
 153.075414,    0.032530
 158.097502,    0.033575
 163.119589,    0.034620
 168.141677,    0.035664
 173.927418,    0.036854
 179.808509,    0.038061
 185.689600,    0.039269
 191.570691,    0.040477
 197.451782,    0.041685
 203.332873,    0.042892
 209.213964,    0.044100
 215.095055,    0.045308
 220.976146,    0.046515
 226.857237,    0.047723
 233.492174,    0.049070
 240.221237,    0.050434
 246.950299,    0.051798
 253.679361,    0.053162
 260.408423,    0.054526
 267.137485,    0.055890
 273.866547,    0.057254
 280.595609,    0.058618
 287.324671,    0.059982
 294.053733,    0.061346
 301.526809,    0.062843
 309.092783,    0.064356
 316.658756,    0.065870
 324.224729,    0.067384
 331.790702,    0.068897
 339.356675,    0.070411
 346.922648,    0.071924
 354.488621,    0.073438
 362.054594,    0.074951
 369.620567,    0.076465
 377.920703,    0.078106
