Time, CD
   0.000000,    0.067683
   0.001667,    0.067683
   0.003333,    0.067683
   0.005000,    0.067683
   0.006667,    0.067683
   0.008333,    0.067683
   0.010000,    0.067683
   0.011667,    0.067683
   0.013333,    0.067683
   0.015000,    0.067683
   0.016667,    0.067683
   0.018333,    0.067683
   0.020000,    0.067683
   0.021667,    0.067683
   0.023333,    0.067683
   0.025000,    0.067683
   0.026667,    0.067683
   0.028333,    0.067683
   0.030000,    0.067683
   0.031667,    0.067683
   0.033333,    0.067683
   0.035000,    0.067683
   0.036667,    0.067683
   0.038333,    0.067683
   0.040000,    0.067683
   0.041667,    0.067683
   0.043333,    0.067683
   0.045000,    0.067683
   0.046667,    0.067683
   0.048333,    0.067683
   0.050000,    0.067683
   0.051667,    0.067683
   0.053333,    0.067683
   0.055000,    0.067683
   0.056667,    0.067683
   0.058333,    0.067683
   0.060000,    0.067683
   0.061667,    0.067683
   0.063333,    0.067683
   0.065000,    0.067683
   0.066667,    0.067683
   0.068333,    0.067683
   0.070000,    0.067683
   0.071667,    0.067683
   0.073333,    0.067683
   0.075000,    0.067683
   0.076667,    0.067683
   0.078333,    0.067683
   0.080000,    0.067683
   0.081667,    0.067683
   0.083333,    0.067683
   0.085000,    0.067683
   0.086667,    0.067683
   0.088333,    0.067683
   0.090000,    0.067683
   0.091667,    0.067683
   0.093333,    0.067683
   0.095000,    0.067683
   0.096667,    0.067683
   0.098333,    0.067683
   0.100000,    0.067683
   0.101667,    0.067683
   0.103333,    0.067683
   0.105000,    0.067683
   0.106667,    0.067683
   0.108333,    0.067683
   0.110000,    0.067683
   0.111667,    0.067683
   0.113333,    0.067683
   0.115000,    0.067683
   0.116667,    0.067683
   0.118333,    0.067683
   0.120000,    0.067683
   0.121667,    0.067683
   0.123333,    0.067683
   0.125000,    0.067683
   0.126667,    0.067683
   0.128333,    0.067683
   0.130000,    0.067683
   0.131667,    0.067683
   0.133333,    0.067683
   0.135000,    0.067683
   0.136667,    0.067683
   0.138333,    0.067683
   0.140000,    0.067683
   0.141667,    0.067683
   0.143333,    0.067683
   0.145000,    0.067683
   0.146667,    0.067683
   0.148333,    0.067683
   0.150000,    0.067683
   0.151667,    0.067683
   0.153333,    0.067683
   0.155000,    0.067683
   0.156667,    0.067683
   0.158333,    0.067683
   0.160000,    0.067683
   0.161667,    0.067683
   0.163333,    0.067683
   0.165000,    0.067683
   0.166667,    0.067683
   0.168333,    0.067683
   0.170000,    0.067683
   0.171667,    0.067683
   0.173333,    0.067683
   0.175000,    0.067683
   0.176667,    0.067683
   0.178333,    0.067683
   0.180000,    0.067683
   0.181667,    0.067683
   0.183333,    0.067683
   0.185000,    0.067683
   0.186667,    0.067683
   0.188333,    0.067683
   0.190000,    0.067683
   0.191667,    0.067683
   0.193333,    0.067683
   0.195000,    0.067683
   0.196667,    0.067683
   0.198333,    0.067683
   0.200000,    0.067683
   0.201667,    0.067683
   0.203333,    0.067683
   0.205000,    0.067683
   0.206667,    0.067683
   0.208333,    0.067683
   0.210000,    0.067683
   0.211667,    0.067683
   0.213333,    0.067683
   0.215000,    0.067683
   0.216667,    0.067683
   0.218333,    0.067683
   0.220000,    0.067683
   0.221667,    0.067683
   0.223333,    0.067683
   0.225000,    0.067683
   0.226667,    0.067683
   0.228333,    0.067683
   0.230000,    0.067683
   0.231667,    0.067683
   0.233333,    0.067683
