Time, Horizontal Forces
   0.000000,    0.000000
   0.000000,    0.000000
   0.000006,    0.000000
   0.000087,    0.000000
   0.000563,    0.000000
   0.002092,    0.000000
   0.006174,    0.000000
   0.013594,    0.000000
   0.023890,    0.000000
   0.037113,    0.000000
   0.053289,    0.000000
   0.072367,    0.000000
   0.094492,    0.000000
   0.119641,    0.000000
   0.147891,    0.000000
   0.179156,    0.000000
   0.213512,    0.000000
   0.251527,    0.000000
   0.292398,    0.000000
   0.336867,    0.000000
   0.385412,    0.000000
   0.436981,    0.000000
   0.492242,    0.000000
   0.551114,    0.000000
   0.614466,    0.000000
   0.682192,    0.000000
   0.753268,    0.000000
   0.828497,    0.000000
   0.906913,    0.000000
   0.988964,    0.000000
   1.076416,    0.000000
   1.169081,    0.000000
   1.266175,    0.000000
   1.369865,    0.000000
   1.477198,    0.000000
   1.590446,    0.000000
   1.707025,    0.000000
   1.830731,    0.000000
   1.958145,    0.000000
   2.092280,    0.000000
   2.229711,    0.000000
   2.375857,    0.000000
   2.525217,    0.000000
   2.681943,    0.000000
   2.843023,    0.000000
   3.010007,    0.000000
   3.186147,    0.000000
   3.366919,    0.000000
   3.555672,    0.000000
   3.748104,    0.000000
   3.952251,    0.000000
   4.160042,    0.000000
   4.377207,    0.000000
   4.598771,    0.000000
   4.827092,    0.000000
   5.061410,    0.000000
   5.307316,    0.000000
   5.559331,    0.000000
   5.820422,    0.000000
   6.087668,    0.000000
   6.363892,    0.000000
   6.644201,    0.000000
   6.937130,    0.000000
   7.238160,    0.000000
   7.548133,    0.000000
   7.869836,    0.000000
   8.193171,    0.000000
   8.528030,    0.000000
   8.875557,    0.000000
   9.230663,    0.000000
   9.594663,    0.000000
   9.969663,    0.000000
  10.352107,    0.000000
  10.741940,    0.000000
  11.148225,    0.000000
  11.558782,    0.000000
  11.984884,    0.000000
  12.423246,    0.000000
  12.865509,    0.000000
  13.318953,    0.000000
  13.783306,    0.000000
  14.262934,    0.000000
  14.749128,    0.000000
  15.249415,    0.000000
  15.760572,    0.000000
  16.282066,    0.000000
  16.812020,    0.000000
  17.349899,    0.000000
  17.908314,    0.000000
  18.472438,    0.000000
  19.050086,    0.000000
  19.640697,    0.000000
  20.243633,    0.000000
  20.860907,    0.000000
  21.486709,    0.000000
  22.129448,    0.000000
  22.789634,    0.000000
  23.456781,    0.000000
  24.134198,    0.000000
  24.829056,    0.000000
  24.970716,    0.000000
  25.047280,    0.000000
  25.329201,    0.000000
  25.334430,    0.000000
  25.340129,    0.000000
  25.345976,    0.000000
  25.346083,    0.000000
  25.346134,    0.000000
  25.346181,    0.000000
  25.346646,    0.000000
  25.351304,    0.000000
  25.377496,    0.000000
  25.492015,    0.000000
  25.891168,    0.000000
  26.528384,    0.000000
  27.183897,    0.000000
  27.853131,    0.000000
  28.532422,    0.000000
  29.224526,    0.000000
  29.927820,    0.000000
  30.637250,    0.000000
  31.363961,    0.000000
  32.096926,    0.000000
  32.841817,    0.000000
  33.603006,    0.000000
  34.369373,    0.000000
  35.148754,    0.000000
  35.944253,    0.000000
  36.750859,    0.000000
  37.575094,    0.000000
  38.410228,    0.000000
  39.255187,    0.000000
  40.114092,    0.000000
  40.977996,    0.000000
  41.864213,    0.000000
  42.760096,    0.000000
  43.667682,    0.000000
  44.585893,    0.000000
  45.520032,    0.000000
  46.466335,    0.000000
  47.427532,    0.000000
  48.401731,    0.000000
  49.398245,    0.000000
  50.400691,    0.000000
  51.412932,    0.000000
  52.442443,    0.000000
  53.490752,    0.000000
  54.549180,    0.000000
  55.624587,    0.000000
  56.717613,    0.000000
  57.812517,    0.000000
  58.925279,    0.000000
  60.045994,    0.000000
  61.185404,    0.000000
  62.345466,    0.000000
  63.520739,    0.000000
  64.720652,    0.000000
  65.921055,    0.000000
  67.139832,    0.000000
  68.374915,    0.000000
  69.625643,    0.000000
  70.887187,    0.000000
  72.164919,    0.000000
  73.453594,    0.000000
  74.770611,    0.000000
  76.093096,    0.000000
  77.434745,    0.000000
  78.788371,    0.000000
  80.162014,    0.000000
  81.547190,    0.000000
  82.945298,    0.000000
  84.367184,    0.000000
  85.804895,    0.000000
  87.264011,    0.000000
  88.726291,    0.000000
  90.222469,    0.000000
  91.717384,    0.000000
  93.235534,    0.000000
  94.780254,    0.000000
  96.325213,    0.000000
  97.892663,    0.000000
  99.481639,    0.000000
 101.088810,    0.000000
 102.714502,    0.000000
 104.352260,    0.000000
 104.681010,    0.000000
 104.911416,    0.000000
 105.055682,    0.000000
 105.059541,    0.000000
 105.060823,    0.000000
 105.061791,    0.000000
 105.062691,    0.000000
 105.071570,    0.000000
 105.129510,    0.000000
 105.445300,    0.000000
 106.460808,    0.000000
 107.948035,    0.000000
 109.452932,    0.000000
 110.970165,    0.000000
 112.497095,    0.000000
 114.036586,    0.000000
 115.587114,    0.000000
 117.156354,    0.000000
 118.746793,    0.000000
 120.350199,    0.000000
 121.965715,    0.000000
 123.590046,    0.000000
 125.231214,    0.000000
 126.892350,    0.000000
 128.571444,    0.000000
 130.267644,    0.000000
 131.975609,    0.000000
 133.695413,    0.000000
 135.429068,    0.000000
 137.180498,    0.000000
 138.938116,    0.000000
 140.712675,    0.000000
 142.507230,    0.000000
 144.311746,    0.000000
 146.143645,    0.000000
 147.982304,    0.000000
 149.842024,    0.000000
 151.713633,    0.000000
 153.598962,    0.000000
 155.508903,    0.000000
 157.419402,    0.000000
 159.348817,    0.000000
 161.294752,    0.000000
 163.258964,    0.000000
 165.243499,    0.000000
 167.239562,    0.000000
 169.258544,    0.000000
 171.287725,    0.000000
 173.332965,    0.000000
 175.394580,    0.000000
 177.481619,    0.000000
 179.575899,    0.000000
 181.682532,    0.000000
 183.803152,    0.000000
 185.943627,    0.000000
 188.099249,    0.000000
 190.272860,    0.000000
 192.465930,    0.000000
 194.678318,    0.000000
 196.903289,    0.000000
 199.149232,    0.000000
 201.407949,    0.000000
 203.682892,    0.000000
 205.973190,    0.000000
 208.284963,    0.000000
 210.601174,    0.000000
 212.951289,    0.000000
 215.316383,    0.000000
 217.697956,    0.000000
 220.091146,    0.000000
 222.497841,    0.000000
 224.932943,    0.000000
 227.379188,    0.000000
 229.846043,    0.000000
 232.334506,    0.000000
 234.831021,    0.000000
 237.349201,    0.000000
 239.903268,    0.000000
 242.451657,    0.000000
 245.018480,    0.000000
 247.601742,    0.000000
 247.705657,    0.000000
 247.813607,    0.000000
 247.817244,    0.000000
 247.824134,    0.000000
