Ground distance, Vertical Forces
   0.000000, 118189.848672
   0.388627, 118189.848672
   1.552581, 118189.848672
   3.488961, 118189.848672
   6.194861, 118189.848672
   9.667369, 118189.848672
  13.903565, 118189.848672
  18.900522, 118189.848672
  24.655307, 118189.848672
  31.164980, 118189.848672
  38.426598, 118189.848672
  46.437208, 118189.848672
  55.193855, 118189.848672
  64.693574, 118189.848672
  74.933397, 118189.848672
  85.910352, 118189.848672
  97.621461, 118189.848672
 110.063741, 118189.848672
 123.234202, 118189.848672
 137.129852, 118189.848672
 151.747692, 118189.848672
 167.084724, 118189.848672
 183.137943, 118189.848672
 199.904338, 118189.848672
 217.380894, 118189.848672
 235.564594, 118189.848672
 254.452420, 118189.848672
 274.041351, 118189.848672
 294.328359, 118189.848672
 315.310412, 118189.848672
 336.984478, 118189.848672
 359.347523, 118189.848672
 382.396512, 118189.848672
 406.128408, 118189.848672
 430.540166, 118189.848672
 455.628741, 118189.848672
 481.391088, 118189.848672
 507.824163, 118189.848672
 534.924921, 118189.848672
 562.690312, 118189.848672
 591.117286, 118189.848672
 620.202789, 118189.848672
 649.943770, 118189.848672
 680.337181, 118189.848672
 711.379973, 118189.848672
 743.069098, 118189.848672
 775.401505, 118189.848672
 808.374147, 118189.848672
 841.983979, 118189.848672
 876.227957, 118189.848672
 911.103042, 118189.848672
 946.606197, 118189.848672
 982.734388, 118189.848672
1019.484584, 118189.848672
1056.853758, 118189.848672
1094.838886, 118189.848672
1133.436948, 118189.848672
1172.644928, 118189.848672
1212.459821, 118189.848672
1252.878625, 118189.848672
1293.898341, 118189.848672
1335.515975, 118189.848672
1377.728538, 118189.848672
1420.533045, 118189.848672
1463.926518, 118189.848672
1507.905984, 118189.848672
1552.468476, 118189.848672
1597.611032, 118189.848672
1643.330693, 118189.848672
1689.624508, 118189.848672
1736.489524, 118189.848672
1783.922782, 118189.848672
1824.877900, 118189.848672
1873.357122, 118189.848672
1922.398242, 118189.848672
1972.000648, 118189.848672
2022.163745, 118189.848672
2072.886935, 118189.848672
2124.169540, 118189.848672
2146.505219, 118189.848672
2198.585864, 118189.621931
2251.214168, 118187.416504
2277.025392, 118184.550489
2330.440409, 118173.358492
2384.355505, 118153.853600
2438.733293, 118126.450303
2493.525377, 118094.113188
2548.683171, 118058.853174
2604.167567, 118022.708734
2659.951442, 117987.613445
2716.017172, 117955.314810
2772.353558, 117927.336483
2828.954088, 117904.942500
2885.815507, 117889.132135
2942.937197, 117880.618034
2968.258273, 117879.297410
2980.866006, 117879.167050
3038.423554, 117877.959035
3096.241592, 117874.100075
3154.316328, 117867.586789
3212.643478, 117858.389695
3271.218261, 117846.455235
3330.035415, 117831.708032
3389.089204, 117814.053381
3423.447528, 117802.437794
